,end_sample,energy,freesound_id,id,key,key_strength,loudness,mfcc_0,mfcc_1,mfcc_10,mfcc_11,mfcc_12,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,path,scale,spec_centroid,start_sample
20,39498,0.00031949684489518404,509885,509885_f2,E,0.423648476600647,3.455721009389691e-07,-1137.9083251953125,0.7231559753417969,0.6685676574707031,0.6571807861328125,0.6447677612304688,0.721405029296875,0.7187385559082031,0.7147369384765625,0.7098007202148438,0.7036476135253906,0.6964569091796875,0.6882171630859375,0.678924560546875,files/509885_9238038-hq.ogg,minor,2167.779296875,26332
21,13166,2491.65771484375,220820,220820_f0,C,0.8136721253395081,0.014328259058533225,-536.718505859375,123.02095794677734,-6.279272079467773,-15.342992782592773,-14.999135971069336,-46.747398376464844,-8.89810562133789,-23.743860244750977,-25.078041076660156,-23.825807571411133,-2.0906715393066406,3.441099166870117,18.55248260498047,files/220820_3559284-hq.ogg,minor,1202.8980712890625,0
22,13166,535.0256958007812,551019,551019_f0,A,0.575813889503479,0.005111603937521362,-730.646484375,140.50668334960938,-7.8114013671875,-5.995941162109375,2.4622650146484375,-47.475502014160156,-26.375350952148438,-72.77296447753906,-28.675296783447266,-22.629730224609375,-6.338066101074219,-52.396934509277344,-53.003028869628906,files/551019_7495013-hq.ogg,major,733.4295043945312,0
23,13166,553.5462036132812,509486,509486_f0,Ab,0.43559184670448303,0.005229489266935786,-888.2462158203125,192.98904418945312,2.281574249267578,5.211700439453125,5.379539489746094,30.325809478759766,40.103702545166016,32.16476821899414,17.116455078125,7.446308135986328,-1.6742935180664062,2.3848533630371094,-0.598663330078125,files/509486_11130100-hq.ogg,minor,534.6155395507812,0
24,26332,2.035120964050293,509486,509486_f1,G,0.42635029554367065,0.00012226484474867072,-1049.4132080078125,102.2874526977539,-3.8482627868652344,-9.58270263671875,-8.45956802368164,58.83969497680664,38.54640579223633,43.15529251098633,41.61083984375,21.768878936767578,2.8422317504882812,-0.8099822998046875,0.8475570678710938,files/509486_11130100-hq.ogg,minor,199.26022338867188,13166
25,39498,0.3545483946800232,509486,509486_f2,C#,0.47181370854377747,3.791654452208453e-05,-1066.799560546875,85.36157989501953,0.17466354370117188,0.887908935546875,-0.17850494384765625,52.99173355102539,31.090503692626953,26.874774932861328,25.74127197265625,15.793354034423828,2.1583633422851562,-4.475189208984375,-2.9519729614257812,files/509486_11130100-hq.ogg,minor,294.34735107421875,26332
26,52664,0.19636625051498413,509486,509486_f3,G,0.5878233909606934,2.552119138735905e-05,-1073.0462646484375,75.75251007080078,-1.1017189025878906,-2.7676239013671875,1.8645477294921875,44.695133209228516,29.126880645751953,30.088764190673828,26.47247314453125,11.30856704711914,-0.9916305541992188,-1.4123001098632812,1.2347946166992188,files/509486_11130100-hq.ogg,major,428.94036865234375,39498
27,13166,1739.5130615234375,42551,42551_f0,F#,0.4280223250389099,0.011262446610231847,-672.0240478515625,111.20599365234375,1.9143028259277344,5.209140777587891,1.9175682067871094,34.38605499267578,33.46552658081055,10.419748306274414,11.900276184082031,2.4429702758789062,9.45572280883789,0.24489402770996094,4.844316482543945,files/42551_442517-hq.ogg,minor,1557.4024658203125,0
28,26332,0.2872008979320526,42551,42551_f1,F#,0.42482802271842957,3.292536628693591e-05,-1123.8564453125,20.525920867919922,14.265056610107422,13.10040283203125,11.886085510253906,20.316375732421875,19.970340728759766,19.491470336914062,18.886123657226562,18.161365509033203,17.326196670532227,16.39072036743164,15.366250991821289,files/42551_442517-hq.ogg,major,73.74072265625,13166
29,39498,1.8377759758436696e-08,42551,42551_f2,A,-1.0,4.984505193357123e-10,-1138.4200439453125,1.1444091796875e-05,-2.6702880859375e-05,-3.0517578125e-05,-3.814697265625e-05,-6.103515625e-05,8.0108642578125e-05,-6.103515625e-05,2.288818359375e-05,-2.6702880859375e-05,-5.340576171875e-05,-4.57763671875e-05,-2.288818359375e-05,files/42551_442517-hq.ogg,minor,722.8541870117188,26332
30,52664,0.0,42551,42551_f3,A,-1.0,0.0,-1138.4200439453125,1.1444091796875e-05,-2.6702880859375e-05,-3.0517578125e-05,-3.814697265625e-05,-6.103515625e-05,8.0108642578125e-05,-6.103515625e-05,2.288818359375e-05,-2.6702880859375e-05,-5.340576171875e-05,-4.57763671875e-05,-2.288818359375e-05,files/42551_442517-hq.ogg,minor,0.0,39498
31,65830,0.0,42551,42551_f4,A,-1.0,0.0,-1138.4200439453125,1.1444091796875e-05,-2.6702880859375e-05,-3.0517578125e-05,-3.814697265625e-05,-6.103515625e-05,8.0108642578125e-05,-6.103515625e-05,2.288818359375e-05,-2.6702880859375e-05,-5.340576171875e-05,-4.57763671875e-05,-2.288818359375e-05,files/42551_442517-hq.ogg,minor,0.0,52664
32,13166,266.80126953125,102785,102785_f0,C#,0.5290924906730652,0.0032069492934051844,-966.5419921875,177.63113403320312,1.4743766784667969,-5.223442077636719,-4.649971008300781,63.32974624633789,14.041278839111328,21.79132080078125,25.961105346679688,19.89743423461914,19.915109634399414,19.66763687133789,11.819795608520508,files/102785_480691-hq.ogg,minor,640.3610229492188,0
33,26332,0.718511700630188,102785,102785_f1,Eb,0.6787899136543274,6.0863486180891475e-05,-1089.9666748046875,65.53589630126953,6.296398162841797,2.3607711791992188,-0.33567047119140625,57.53689956665039,46.95369338989258,36.54118728637695,28.204208374023438,22.385623931884766,18.279306411743164,14.635501861572266,10.629419326782227,files/102785_480691-hq.ogg,major,331.4344787597656,13166
34,39498,2.0428678193518124e-10,102785,102785_f2,A,-1.0,2.4457213407764992e-11,-1138.4200439453125,1.1444091796875e-05,-2.6702880859375e-05,-3.0517578125e-05,-3.814697265625e-05,-6.103515625e-05,8.0108642578125e-05,-6.103515625e-05,2.288818359375e-05,-2.6702880859375e-05,-5.340576171875e-05,-4.57763671875e-05,-2.288818359375e-05,files/102785_480691-hq.ogg,minor,8049.09326171875,26332
35,13166,1534.962890625,132582,132582_f0,C,0.8677803874015808,0.010356947695902917,-1085.487548828125,73.93885040283203,20.515560150146484,15.70067024230957,11.959548950195312,71.24105834960938,66.93928527832031,61.30667495727539,54.69268798828125,47.49201202392578,40.1128044128418,32.9432487487793,26.322214126586914,files/132582_2409787-hq.ogg,major,64.1904296875,0
36,13166,4887.90283203125,265677,265677_f0,F,0.776310920715332,0.02250392774164396,-914.9705810546875,184.8924560546875,17.11197280883789,12.817764282226562,6.921730041503906,51.22684097290039,61.7591552734375,48.777896881103516,37.435150146484375,38.22315216064453,7.268747329711914,5.280185699462891,19.632478713989258,files/265677_2297168-hq.ogg,major,121.71189880371094,0
37,26332,2297.278076171875,265677,265677_f1,F,0.5227956771850586,0.013569357401329063,-740.3424072265625,183.45205688476562,-2.316722869873047,-4.197795867919922,-2.810901641845703,31.570316314697266,37.710792541503906,18.930099487304688,15.256027221679688,14.279212951660156,14.623565673828125,1.6672477722167969,5.71942138671875,files/265677_2297168-hq.ogg,minor,147.42340087890625,13166
38,39498,2592.856689453125,265677,265677_f2,F,0.5840364694595337,0.014715594251558228,-997.8984985351562,135.15057373046875,31.600414276123047,17.283655166625977,11.612823486328125,51.87570571899414,41.11702346801758,44.70625686645508,41.797332763671875,39.10889434814453,17.5063419342041,7.681667327880859,26.48118019104004,files/265677_2297168-hq.ogg,major,45.57820129394531,26332
39,52664,4259.85986328125,265677,265677_f3,F,0.764022707939148,0.02052301102345174,-707.6925048828125,180.39044189453125,0.6209602355957031,0.21413230895996094,-2.543638229370117,39.86558532714844,47.76677703857422,30.10541534423828,27.310142517089844,23.97223663330078,14.133382797241211,-0.45644378662109375,10.317537307739258,files/265677_2297168-hq.ogg,minor,111.55107879638672,39498
