,end_sample,freesound_id,id,key,key_strength,loudness,mfcc_0,mfcc_1,mfcc_10,mfcc_11,mfcc_12,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,path,scale,spec_centroid,start_sample
244,26272,496088,496088_f3,A,-1.0,2.1190502500472348e-07,-1138.4200439453125,1.1444091796875e-05,-2.6702880859375e-05,-3.0517578125e-05,-3.814697265625e-05,-6.103515625e-05,8.0108642578125e-05,-6.103515625e-05,2.288818359375e-05,-2.6702880859375e-05,-5.340576171875e-05,-4.57763671875e-05,-2.288818359375e-05,files/496088_10761583-hq.ogg,minor,7048.15625,19704
245,6568,315839,315839_f0,D,0.576166570186615,0.00026361130622650034,-901.878662109375,-42.27582931518555,0.7315692901611328,12.382255554199219,-5.414306640625,6.505702972412109,40.663108825683594,41.57853698730469,9.659900665283203,25.809703826904297,28.618898391723633,41.92109680175781,-10.06495475769043,files/315839_5370566-hq.ogg,major,9374.1083984375,0
246,13136,315839,315839_f1,C#,0.5004223585128784,6.486459813295125e-06,-1126.126220703125,8.039161682128906,5.067852020263672,10.413137435913086,7.378513336181641,5.708381652832031,10.265937805175781,16.007766723632812,5.293209075927734,5.56854248046875,11.188587188720703,12.302207946777344,2.8240509033203125,files/315839_5370566-hq.ogg,major,7896.92333984375,6568
247,19704,315839,315839_f2,C,0.6278883814811707,5.339232758912695e-07,-1135.7919921875,3.708995819091797,3.017230987548828,2.8852767944335938,2.7462615966796875,3.6861572265625,3.648670196533203,3.5963897705078125,3.5302963256835938,3.4507484436035156,3.358734130859375,3.255115509033203,3.1409225463867188,files/315839_5370566-hq.ogg,minor,2984.896728515625,13136
248,6568,364721,364721_f0,A,-1.0,0.0,-1138.4200439453125,1.1444091796875e-05,-2.6702880859375e-05,-3.0517578125e-05,-3.814697265625e-05,-6.103515625e-05,8.0108642578125e-05,-6.103515625e-05,2.288818359375e-05,-2.6702880859375e-05,-5.340576171875e-05,-4.57763671875e-05,-2.288818359375e-05,files/364721_4067257-hq.ogg,minor,0.0,0
249,13136,364721,364721_f1,A,-1.0,0.0,-1138.4200439453125,1.1444091796875e-05,-2.6702880859375e-05,-3.0517578125e-05,-3.814697265625e-05,-6.103515625e-05,8.0108642578125e-05,-6.103515625e-05,2.288818359375e-05,-2.6702880859375e-05,-5.340576171875e-05,-4.57763671875e-05,-2.288818359375e-05,files/364721_4067257-hq.ogg,minor,0.0,6568
250,19704,364721,364721_f2,A,-1.0,5.015590365399832e-07,-1138.4200439453125,1.1444091796875e-05,-2.6702880859375e-05,-3.0517578125e-05,-3.814697265625e-05,-6.103515625e-05,8.0108642578125e-05,-6.103515625e-05,2.288818359375e-05,-2.6702880859375e-05,-5.340576171875e-05,-4.57763671875e-05,-2.288818359375e-05,files/364721_4067257-hq.ogg,minor,2513.41015625,13136
251,26272,364721,364721_f3,Bb,0.4159810245037079,0.0007637551873377848,-709.2454833984375,-32.032447814941406,-0.4767589569091797,6.117643356323242,19.585773468017578,-26.90422821044922,1.735595703125,6.889848709106445,14.229551315307617,-7.431646347045898,9.923240661621094,-16.404094696044922,27.97858428955078,files/364721_4067257-hq.ogg,minor,6741.39013671875,19704
252,32840,364721,364721_f4,A,0.6879667043685913,6.273714428479431e-06,-1132.2603759765625,8.693248748779297,7.072818756103516,6.763671875,6.438026428222656,8.639923095703125,8.551868438720703,8.429550170898438,8.274650573730469,8.088397979736328,7.872865676879883,7.630123138427734,7.362581253051758,files/364721_4067257-hq.ogg,minor,516.9199829101562,26272
253,39408,364721,364721_f5,A,-1.0,0.0,-1138.4200439453125,1.1444091796875e-05,-2.6702880859375e-05,-3.0517578125e-05,-3.814697265625e-05,-6.103515625e-05,8.0108642578125e-05,-6.103515625e-05,2.288818359375e-05,-2.6702880859375e-05,-5.340576171875e-05,-4.57763671875e-05,-2.288818359375e-05,files/364721_4067257-hq.ogg,minor,0.0,32840
254,45976,364721,364721_f6,A,-1.0,0.0,-1138.4200439453125,1.1444091796875e-05,-2.6702880859375e-05,-3.0517578125e-05,-3.814697265625e-05,-6.103515625e-05,8.0108642578125e-05,-6.103515625e-05,2.288818359375e-05,-2.6702880859375e-05,-5.340576171875e-05,-4.57763671875e-05,-2.288818359375e-05,files/364721_4067257-hq.ogg,minor,0.0,39408
255,52544,364721,364721_f7,A,-1.0,0.0,-1138.4200439453125,1.1444091796875e-05,-2.6702880859375e-05,-3.0517578125e-05,-3.814697265625e-05,-6.103515625e-05,8.0108642578125e-05,-6.103515625e-05,2.288818359375e-05,-2.6702880859375e-05,-5.340576171875e-05,-4.57763671875e-05,-2.288818359375e-05,files/364721_4067257-hq.ogg,minor,0.0,45976
256,59112,364721,364721_f8,A,-1.0,0.0,-1138.4200439453125,1.1444091796875e-05,-2.6702880859375e-05,-3.0517578125e-05,-3.814697265625e-05,-6.103515625e-05,8.0108642578125e-05,-6.103515625e-05,2.288818359375e-05,-2.6702880859375e-05,-5.340576171875e-05,-4.57763671875e-05,-2.288818359375e-05,files/364721_4067257-hq.ogg,minor,0.0,52544
257,65680,364721,364721_f9,A,-1.0,0.0,-1138.4200439453125,1.1444091796875e-05,-2.6702880859375e-05,-3.0517578125e-05,-3.814697265625e-05,-6.103515625e-05,8.0108642578125e-05,-6.103515625e-05,2.288818359375e-05,-2.6702880859375e-05,-5.340576171875e-05,-4.57763671875e-05,-2.288818359375e-05,files/364721_4067257-hq.ogg,minor,0.0,59112
258,6568,256589,256589_f0,C,0.4718920588493347,0.0009510294238193898,-983.7416381835938,87.53023529052734,17.796611785888672,38.66967010498047,40.15317916870117,-16.185688018798828,0.5734138488769531,-33.01508712768555,-42.12675094604492,-41.55377960205078,-38.33796691894531,-28.012977600097656,-20.88903045654297,files/256589_3162775-hq.ogg,major,459.69732666015625,0
259,13136,256589,256589_f1,A,0.8364165425300598,0.006112043517806208,-935.4715576171875,179.29940795898438,31.427425384521484,49.30531311035156,32.44320297241211,76.67108154296875,68.13159942626953,31.62857437133789,22.43517303466797,12.238605499267578,-7.16265869140625,3.9501991271972656,9.043947219848633,files/256589_3162775-hq.ogg,minor,172.37962341308594,6568
260,19704,256589,256589_f2,A,0.4953966438770294,0.001108601453388507,-1001.920654296875,136.5782470703125,33.88871383666992,49.023590087890625,46.78615951538086,55.65903091430664,24.179981231689453,2.0328521728515625,-12.961860656738281,-10.69915771484375,-10.120071411132812,-4.0308074951171875,13.67180061340332,files/256589_3162775-hq.ogg,minor,413.0968933105469,13136
261,26272,256589,256589_f3,A,0.4568295478820801,0.0006904875752986857,-906.9005737304688,143.73800659179688,12.845684051513672,8.000953674316406,4.876136779785156,4.977325439453125,12.438289642333984,-23.575912475585938,-13.76849365234375,-23.269481658935547,-29.654937744140625,-17.69025421142578,-2.2507247924804688,files/256589_3162775-hq.ogg,minor,485.095947265625,19704
262,32840,256589,256589_f4,A,0.8246923685073853,0.0007704538491698624,-955.4523315429688,117.26457214355469,30.010601043701172,17.361343383789062,10.127449035644531,29.11236572265625,16.267433166503906,-13.695816040039062,-36.62083435058594,-24.722257614135742,-29.8883056640625,-11.178438186645508,5.099018096923828,files/256589_3162775-hq.ogg,minor,755.724609375,26272
263,39408,256589,256589_f5,A,0.6176127195358276,0.006572644399812538,-568.4223022460938,135.31671142578125,9.93828010559082,7.769840240478516,7.109384536743164,-30.93822479248047,10.643068313598633,16.636213302612305,24.47890853881836,13.449953079223633,19.23084259033203,16.500534057617188,21.41306495666504,files/256589_3162775-hq.ogg,minor,1009.2215576171875,32840
264,45976,256589,256589_f6,A,0.6595832109451294,0.0009808311654066488,-894.5383911132812,120.62956237792969,30.13962173461914,35.83140563964844,36.287227630615234,26.824569702148438,5.922863006591797,10.03537368774414,4.649810791015625,2.937000274658203,-6.638938903808594,3.353687286376953,19.979000091552734,files/256589_3162775-hq.ogg,minor,1072.662841796875,39408
265,52544,256589,256589_f7,C,0.6497618556022644,0.0010257853369765103,-791.6517333984375,130.62908935546875,-12.599058151245117,-9.179214477539062,4.237922668457031,-2.8722572326660156,-17.44460678100586,-49.99538803100586,-26.134868621826172,-27.38725471496582,-1.7870063781738281,-8.690757751464844,-8.87399673461914,files/256589_3162775-hq.ogg,major,698.6254272460938,45976
266,59112,256589,256589_f8,A,0.7389954924583435,0.0007541597107296013,-977.8279418945312,166.01129150390625,-2.804058074951172,13.498443603515625,14.892066955566406,53.94601821899414,-8.615612030029297,-20.09969711303711,-23.356361389160156,-25.209617614746094,-17.90515899658203,-11.787834167480469,-11.653236389160156,files/256589_3162775-hq.ogg,minor,435.0149841308594,52544
267,65680,256589,256589_f9,A,0.7298122644424438,0.0035315904489533474,-969.9988403320312,194.93478393554688,6.070034027099609,9.297714233398438,1.2057723999023438,104.9676513671875,35.25981521606445,5.0884857177734375,-7.331504821777344,-15.248298645019531,-15.552841186523438,-9.382026672363281,-1.7589645385742188,files/256589_3162775-hq.ogg,minor,185.7683563232422,59112
268,72248,256589,256589_f10,A,0.43951520323753357,0.0038301462668303885,-1003.668212890625,162.80743408203125,32.920711517333984,40.12638854980469,29.712215423583984,102.20977783203125,49.96492004394531,23.367507934570312,11.804275512695312,2.9884376525878906,-2.6855010986328125,0.830596923828125,15.167581558227539,files/256589_3162775-hq.ogg,minor,118.45108795166016,65680
269,78816,256589,256589_f11,A,0.44366762042045593,0.0005441610400772559,-1041.715087890625,112.92194366455078,38.6002311706543,45.88526153564453,37.169246673583984,58.45340347290039,8.175769805908203,-16.339702606201172,-19.643150329589844,-17.20783233642578,-14.2513427734375,-3.8564910888671875,17.228540420532227,files/256589_3162775-hq.ogg,minor,413.5010681152344,72248
270,85384,256589,256589_f12,F,0.7109235525131226,0.001456133631056903,-845.113525390625,141.10745239257812,30.8272647857666,19.279865264892578,10.326723098754883,63.527591705322266,19.324594497680664,16.897911071777344,-9.206817626953125,-0.8809757232666016,-8.658472061157227,4.031988143920898,13.62083625793457,files/256589_3162775-hq.ogg,major,579.2538452148438,78816
271,91952,256589,256589_f13,A,0.7323389649391174,0.0017376582021399625,-911.1092529296875,164.7173614501953,12.788209915161133,15.645272254943848,15.351617813110352,111.40776062011719,-7.737133026123047,0.7582855224609375,-9.90054702758789,-3.632741928100586,-1.8094978332519531,12.791889190673828,-0.3384132385253906,files/256589_3162775-hq.ogg,minor,453.21044921875,85384
272,98520,256589,256589_f14,A,0.5175821185112,0.007840436500986078,-568.2844848632812,137.142822265625,11.516075134277344,6.237022399902344,5.883716583251953,-22.552467346191406,14.238140106201172,18.10492515563965,24.43561363220215,13.95146369934082,17.24890899658203,15.005895614624023,19.2249755859375,files/256589_3162775-hq.ogg,minor,865.5186157226562,91952
273,105088,256589,256589_f15,F,0.49956101179122925,0.0024190480468043746,-809.0377197265625,164.83163452148438,13.12386703491211,12.447532653808594,26.805049896240234,25.71831512451172,2.3380699157714844,-23.84435272216797,-7.767669677734375,-3.2709808349609375,15.778209686279297,13.377727508544922,12.285795211791992,files/256589_3162775-hq.ogg,major,477.01409912109375,98520
274,111656,256589,256589_f16,A,0.7006051540374756,0.0019238573044139198,-782.745849609375,151.96923828125,3.885955810546875,7.998968124389648,22.215274810791016,12.790924072265625,-0.8961563110351562,-35.346405029296875,-13.843986511230469,-11.892385482788086,13.006292343139648,8.380779266357422,8.652387619018555,files/256589_3162775-hq.ogg,minor,415.2914123535156,105088
275,118224,256589,256589_f17,A,0.7236000299453735,0.0017040108356638454,-774.7098388671875,152.2828826904297,3.7198524475097656,7.300342559814453,21.492145538330078,13.78903579711914,-0.8067283630371094,-34.68356704711914,-14.011924743652344,-11.75714111328125,13.81396484375,8.28707504272461,8.149877548217773,files/256589_3162775-hq.ogg,minor,474.6506042480469,111656
276,124792,256589,256589_f18,A,0.8098769783973694,0.004223172470074188,-914.0049438476562,193.64068603515625,-0.2500877380371094,10.91314697265625,12.599800109863281,86.91656494140625,63.72540283203125,15.2254638671875,4.4363555908203125,-19.603599548339844,-18.1925048828125,-7.884422302246094,-16.718238830566406,files/256589_3162775-hq.ogg,minor,202.9359893798828,118224
277,131360,256589,256589_f19,C,0.7821982502937317,0.0035735948077072906,-961.1552124023438,154.19485473632812,12.537700653076172,28.972719192504883,43.43644332885742,70.59326171875,58.28997802734375,15.406600952148438,13.623146057128906,7.975559234619141,-10.003486633300781,-5.500648498535156,-0.2169342041015625,files/256589_3162775-hq.ogg,major,136.00193786621094,124792
278,137928,256589,256589_f20,C,0.8288716673851013,0.0005910379151914645,-1027.8731689453125,106.1425552368164,11.317813873291016,35.28761291503906,48.757259368896484,40.56308364868164,14.870624542236328,-9.746124267578125,-20.433433532714844,-22.269996643066406,-25.451065063476562,-10.536819458007812,1.877197265625,files/256589_3162775-hq.ogg,major,389.1934509277344,131360
279,144496,256589,256589_f21,G,0.752078115940094,0.0006674143341659193,-891.9595947265625,143.85946655273438,6.829570770263672,2.5327110290527344,1.1977157592773438,7.028343200683594,19.106685638427734,-19.313560485839844,-13.19110107421875,-31.081256866455078,-31.709121704101562,-27.259449005126953,-9.955375671386719,files/256589_3162775-hq.ogg,major,539.7572631835938,137928
280,151064,256589,256589_f22,C,0.8345139622688293,0.0015837693185376481,-995.170654296875,77.0616455078125,-0.7173919677734375,16.52944564819336,30.816673278808594,86.7310791015625,6.710559844970703,4.765956878662109,-16.188636779785156,-14.326141357421875,-33.49131393432617,-27.23381805419922,-23.43047523498535,files/256589_3162775-hq.ogg,minor,473.0460510253906,144496
281,157632,256589,256589_f23,C,0.6975050568580627,0.00620231152161611,-601.5247802734375,108.91436767578125,17.56450843811035,12.391203880310059,16.38785171508789,-18.28919792175293,3.3563365936279297,9.34187126159668,10.162761688232422,9.687755584716797,10.607938766479492,11.528940200805664,14.349801063537598,files/256589_3162775-hq.ogg,major,1087.329345703125,151064
282,164200,256589,256589_f24,G,0.7784330248832703,0.0006350751480725158,-1025.5465087890625,127.80280303955078,13.477779388427734,31.899232864379883,44.2874870300293,63.33017349243164,19.580585479736328,10.480972290039062,9.61029052734375,-2.3043785095214844,-15.909271240234375,-16.490928649902344,-4.24578857421875,files/256589_3162775-hq.ogg,minor,403.2198486328125,157632
283,170768,256589,256589_f25,F#,0.438008576631546,0.0008041328692697579,-771.7302856445312,144.9136199951172,-16.591060638427734,-20.07880401611328,0.761871337890625,10.240856170654297,-6.003444671630859,-46.22323226928711,-11.12076187133789,-26.50244140625,4.037055969238281,-11.728397369384766,-12.503288269042969,files/256589_3162775-hq.ogg,minor,779.5018310546875,164200
284,177336,256589,256589_f26,Bb,0.6130034327507019,0.0002798164369998983,-927.9352416992188,178.59890747070312,-29.676183700561523,-14.731010437011719,-9.47317886352539,35.89975357055664,7.434284210205078,-10.122482299804688,-13.821266174316406,-12.793167114257812,-7.326568603515625,5.939632415771484,-15.951263427734375,files/256589_3162775-hq.ogg,minor,359.0664978027344,170768
285,183904,256589,256589_f27,F,0.6671902537345886,0.0053733240236753955,-876.4193115234375,187.00466918945312,-12.229955673217773,-4.4737396240234375,-1.0503005981445312,91.76907348632812,86.12179565429688,27.112262725830078,33.638694763183594,0.2514381408691406,-0.480499267578125,-5.7273406982421875,-2.549713134765625,files/256589_3162775-hq.ogg,major,119.41825866699219,177336
286,190472,256589,256589_f28,A,0.5398720502853394,0.0010202861006454486,-1006.44580078125,144.2147216796875,-12.133428573608398,0.32990264892578125,18.82537078857422,82.45806884765625,53.532196044921875,28.96219253540039,15.845306396484375,16.673526763916016,4.418571472167969,-8.836669921875,-12.06512451171875,files/256589_3162775-hq.ogg,minor,113.39736938476562,183904
287,197040,256589,256589_f29,G,0.755020022392273,0.0002439193400337693,-988.9380493164062,133.02999877929688,-12.789556503295898,-7.837165832519531,-4.836395263671875,35.322208404541016,12.09640884399414,-7.4580078125,-15.299575805664062,-14.745712280273438,-28.683624267578125,-23.76091766357422,-12.964813232421875,files/256589_3162775-hq.ogg,major,730.93505859375,190472
288,203608,256589,256589_f30,C#,0.32119208574295044,0.0014826561733808064,-833.1539916992188,140.10899353027344,29.703975677490234,11.953351974487305,0.36075782775878906,27.341514587402344,37.70777893066406,14.720962524414062,-5.9953765869140625,-0.820465087890625,-2.093212127685547,3.4602737426757812,9.453338623046875,files/256589_3162775-hq.ogg,major,508.0512390136719,197040
289,210176,256589,256589_f31,E,0.7510348558425903,0.0019758019174350456,-918.274658203125,137.4751434326172,-4.835491180419922,-5.472803115844727,5.541709899902344,89.88209533691406,5.905939102172852,27.419677734375,8.421707153320312,0.9339675903320312,-7.794712066650391,6.466327667236328,1.7274112701416016,files/256589_3162775-hq.ogg,major,1173.9483642578125,203608
290,216744,256589,256589_f32,C,0.7716710567474365,0.007531257262328656,-622.7272338867188,106.42704772949219,17.8536376953125,8.596635818481445,9.746959686279297,-8.205045700073242,10.369291305541992,18.557321548461914,18.86184310913086,21.227914810180664,18.933259963989258,17.90328598022461,18.52804183959961,files/256589_3162775-hq.ogg,major,803.9070434570312,210176
291,223312,256589,256589_f33,F,0.40733224153518677,0.0014755765064625153,-949.05810546875,181.38058471679688,5.037578582763672,2.9761505126953125,12.509963989257812,44.73624038696289,-4.953716278076172,-4.3965301513671875,0.5928268432617188,15.715824127197266,23.3957462310791,15.333324432373047,8.733980178833008,files/256589_3162775-hq.ogg,major,256.9019775390625,216744
292,229880,256589,256589_f34,F#,0.712014377117157,0.0012213418602798221,-846.584228515625,163.56192016601562,1.515838623046875,0.5484237670898438,14.499488830566406,6.717750549316406,-3.0236167907714844,-30.100387573242188,-3.7202072143554688,-1.1499443054199219,23.744768142700195,12.317264556884766,8.322675704956055,files/256589_3162775-hq.ogg,minor,401.952392578125,223312
293,236448,256589,256589_f35,A,0.865090012550354,0.00074073429084434,-839.8032836914062,159.0620880126953,-2.0431480407714844,-2.7017364501953125,11.852848052978516,3.548351287841797,-6.179958343505859,-33.410518646240234,-7.473789215087891,-3.5245323181152344,21.452836990356445,9.986957550048828,6.513055801391602,files/256589_3162775-hq.ogg,major,626.7491455078125,229880
294,243016,256589,256589_f36,A,0.6491583585739136,0.005532733996225187,-890.4598999023438,182.70016479492188,-9.176469802856445,1.5015373229980469,-2.903076171875,102.85224914550781,83.86831665039062,30.151737213134766,39.42171096801758,3.9882469177246094,8.514459609985352,0.955718994140625,0.08123779296875,files/256589_3162775-hq.ogg,minor,108.17290496826172,236448
295,249584,256589,256589_f37,E,0.3182949721813202,0.0007940318058817743,-1070.513427734375,91.23334503173828,-1.5999412536621094,-2.8377761840820312,1.3991851806640625,78.99200439453125,64.33967590332031,51.87082290649414,43.028472900390625,35.89783477783203,27.51633644104004,16.806453704833984,5.829324722290039,files/256589_3162775-hq.ogg,major,49.948909759521484,243016
296,256152,256589,256589_f38,G,0.37890341877937317,3.836178260511661e-05,-1045.1585693359375,95.21179962158203,6.074359893798828,-5.097404479980469,-12.60824966430664,33.120304107666016,1.2743721008300781,-7.7345428466796875,-10.045448303222656,-12.030776977539062,-16.425643920898438,-10.975852966308594,3.5416030883789062,files/256589_3162775-hq.ogg,major,970.5877685546875,249584
297,262720,256589,256589_f39,Eb,0.3936396539211273,0.00014070013081983874,-871.2034912109375,114.53861999511719,15.89578628540039,-3.737567901611328,-18.013383865356445,-18.404521942138672,20.498546600341797,-16.79155731201172,-21.696460723876953,-24.506752014160156,-17.213359832763672,-12.405450820922852,-2.250995635986328,files/256589_3162775-hq.ogg,minor,1190.4967041015625,256152
298,269288,256589,256589_f40,E,0.6132044792175293,0.005055036672575901,-693.0936889648438,155.076171875,-14.03779411315918,-5.421600341796875,-1.2842903137207031,-11.142566680908203,10.291250228881836,25.363014221191406,19.149688720703125,-0.6959323883056641,2.2340049743652344,11.451772689819336,3.679485321044922,files/256589_3162775-hq.ogg,minor,952.0056762695312,262720
299,275856,256589,256589_f41,A,0.8271792531013489,0.0030167953686359886,-706.60791015625,83.44588470458984,11.977773666381836,5.994543075561523,10.593801498413086,-0.1679534912109375,3.3529586791992188,15.178346633911133,10.678216934204102,11.09698486328125,4.060571670532227,8.935527801513672,12.881733894348145,files/256589_3162775-hq.ogg,minor,1234.43408203125,269288
300,282424,256589,256589_f42,G,0.5744932293891907,0.00022280613702339608,-1076.296630859375,76.83844757080078,8.400211334228516,26.7374210357666,39.12742233276367,52.12881851196289,28.492450714111328,11.641616821289062,-1.6845169067382812,-13.245018005371094,-19.85277557373047,-18.270240783691406,-8.196800231933594,files/256589_3162775-hq.ogg,minor,378.4874572753906,275856
301,288992,256589,256589_f43,F,0.5803614854812622,0.0006841283187215715,-875.203857421875,155.36904907226562,-12.472654342651367,-22.10808563232422,3.4666175842285156,28.764835357666016,11.043445587158203,-37.51742172241211,4.9179534912109375,-22.612144470214844,-1.0967178344726562,-16.436908721923828,-18.594398498535156,files/256589_3162775-hq.ogg,major,856.1038818359375,282424
302,295560,256589,256589_f44,F,0.7140871286392212,0.0003470954157402977,-962.2495727539062,171.10101318359375,-29.570653915405273,-21.3289794921875,-13.646831512451172,48.82712173461914,-4.177562713623047,-18.841533660888672,-19.988304138183594,-11.978950500488281,-6.67852783203125,-5.4833831787109375,-17.980552673339844,files/256589_3162775-hq.ogg,major,368.44305419921875,288992
303,302128,256589,256589_f45,F,0.5758947730064392,0.005592149300058344,-890.9813232421875,182.57382202148438,-11.078210830688477,-2.2816200256347656,5.331577301025391,95.78788757324219,89.19403839111328,31.865848541259766,37.88762664794922,12.17142105102539,7.90434455871582,-2.1690597534179688,-2.3215484619140625,files/256589_3162775-hq.ogg,major,121.1057357788086,295560
304,308696,256589,256589_f46,A,0.7368013858795166,0.000510660325711305,-1020.9075317382812,129.0970458984375,-11.938711166381836,-0.00679779052734375,17.980026245117188,74.14297485351562,47.86714172363281,28.52573013305664,18.473770141601562,15.286304473876953,2.114471435546875,-7.779266357421875,-10.948089599609375,files/256589_3162775-hq.ogg,minor,173.0554962158203,302128
305,315264,256589,256589_f47,E,0.5162924528121948,0.000557314173457974,-883.4769287109375,149.10360717773438,-9.266420364379883,-11.529895782470703,-6.226940155029297,43.497894287109375,17.65406036376953,3.4696998596191406,-7.960357666015625,0.6189498901367188,-18.145374298095703,-1.0108184814453125,-13.34600830078125,files/256589_3162775-hq.ogg,major,953.6575927734375,308696
306,321832,256589,256589_f48,E,0.43232816457748413,0.0016110130698033286,-870.1189575195312,164.4561767578125,6.868446350097656,-1.0216903686523438,-0.6571235656738281,29.266845703125,41.95335388183594,3.5676116943359375,1.3822555541992188,3.713653564453125,7.507404327392578,4.361370086669922,0.1913299560546875,files/256589_3162775-hq.ogg,major,348.2666320800781,315264
307,328400,256589,256589_f49,E,0.5800526738166809,0.00548758837831151,-663.4892578125,152.99053955078125,-13.027582168579102,-3.4710140228271484,-2.3459606170654297,-20.706756591796875,12.017389297485352,22.078140258789062,27.61490249633789,1.1118545532226562,11.603538513183594,13.134559631347656,9.758657455444336,files/256589_3162775-hq.ogg,major,944.7120361328125,321832
308,334968,256589,256589_f50,Ab,0.29074639081954956,0.004898698553533705,-732.7244262695312,92.0364990234375,7.879467010498047,2.1436080932617188,6.446050643920898,16.44054412841797,13.199548721313477,24.457958221435547,19.60837745666504,19.847166061401367,5.810613632202148,8.653291702270508,11.511598587036133,files/256589_3162775-hq.ogg,minor,729.0897216796875,328400
309,341536,256589,256589_f51,D,0.6935667395591736,0.001411362774624749,-1022.9259033203125,135.43341064453125,-1.2518959045410156,-0.9085006713867188,5.666961669921875,76.46868896484375,28.322879791259766,6.6579742431640625,3.3265762329101562,6.150928497314453,6.505149841308594,3.191761016845703,0.2404327392578125,files/256589_3162775-hq.ogg,major,321.4622497558594,334968
310,348104,256589,256589_f52,E,0.45988166332244873,0.0014312906183946727,-992.5293579101562,161.80502319335938,-7.826421737670898,-1.366119384765625,14.345069885253906,70.87503051757812,6.265827178955078,-9.241226196289062,-1.7881698608398438,3.8566627502441406,4.685920715332031,3.101459503173828,-2.7227783203125,files/256589_3162775-hq.ogg,minor,395.1650390625,341536
311,354672,256589,256589_f53,D,0.47679969668388367,0.0006072188701467014,-999.847412109375,150.32867431640625,-14.670568466186523,-8.266387939453125,6.605140686035156,56.64700698852539,-9.182201385498047,-22.234142303466797,-11.918205261230469,-5.526729583740234,-4.40130615234375,-5.2984771728515625,-10.365837097167969,files/256589_3162775-hq.ogg,minor,470.1929016113281,348104
312,361240,256589,256589_f54,D,0.6114546656608582,0.005875302871165119,-912.806396484375,175.29946899414062,-7.918546676635742,-5.883750915527344,-1.6774864196777344,99.60554504394531,98.65988159179688,39.228763580322266,38.16162872314453,13.108356475830078,2.1977920532226562,-2.92449951171875,-1.89227294921875,files/256589_3162775-hq.ogg,minor,125.67337799072266,354672
313,367808,256589,256589_f55,E,0.6556431651115417,0.0006515883208773168,-1032.8243408203125,122.46509552001953,-18.416006088256836,-15.686180114746094,4.8270416259765625,78.98541259765625,52.95249938964844,31.52658462524414,18.680313110351562,18.274036407470703,8.529779434204102,-7.456962585449219,-14.217460632324219,files/256589_3162775-hq.ogg,major,237.6626739501953,361240
314,374376,256589,256589_f56,A,0.7277739644050598,0.00040870443912139037,-939.020751953125,134.63375854492188,-6.604604721069336,-12.4796142578125,-9.024356842041016,20.002197265625,26.408939361572266,-12.806438446044922,-10.25286865234375,-20.653076171875,-35.60472106933594,-24.478836059570312,-12.551437377929688,files/256589_3162775-hq.ogg,minor,444.2686767578125,367808
315,380944,256589,256589_f57,E,0.7514063119888306,0.000435286005289633,-897.0135498046875,123.9638900756836,3.013763427734375,-9.799503326416016,-15.902584075927734,-1.6213150024414062,28.629470825195312,-16.230533599853516,-23.504085540771484,-30.319501876831055,-25.95367431640625,-26.05657196044922,-13.77243423461914,files/256589_3162775-hq.ogg,minor,821.6810913085938,374376
316,387512,256589,256589_f58,A,0.8453747034072876,0.006497801293989918,-581.621337890625,145.85186767578125,-2.3171653747558594,-1.077850341796875,-2.280782699584961,-28.162504196166992,13.579315185546875,21.9356689453125,29.84992218017578,10.425678253173828,18.105613708496094,14.328899383544922,16.12527847290039,files/256589_3162775-hq.ogg,minor,985.2249145507812,380944
317,394080,256589,256589_f59,A,0.8575683832168579,0.0019717283283749395,-814.67626953125,111.33702087402344,-12.199275970458984,-17.25159454345703,-15.291730880737305,39.31759262084961,26.1845760345459,31.89820098876953,24.848108291625977,18.26892852783203,-0.7602863311767578,-2.085664749145508,-4.2682952880859375,files/256589_3162775-hq.ogg,minor,882.6053466796875,387512
318,400648,256589,256589_f60,A,0.7413690090179443,0.0013134065702394215,-859.9185791015625,139.5904083251953,-31.92160415649414,-30.733802795410156,-19.02995491027832,12.742973327636719,1.4138717651367188,-34.048492431640625,-16.298873901367188,-20.153305053710938,-2.8760528564453125,-12.516958236694336,-18.929332733154297,files/256589_3162775-hq.ogg,minor,533.7415161132812,394080
319,407216,256589,256589_f61,A,0.8541063666343689,0.0010687536066545493,-993.0999145507812,154.01275634765625,-25.65517234802246,-27.769969940185547,-27.64199447631836,63.84366226196289,15.73648452758789,-0.6551361083984375,-11.062873840332031,-8.324653625488281,-1.961944580078125,-9.85198974609375,-21.57215118408203,files/256589_3162775-hq.ogg,major,256.2703552246094,400648
320,413784,256589,256589_f62,A,0.7798492312431335,0.0029300397554646164,-1007.6510620117188,154.90716552734375,-28.34212303161621,-35.47727584838867,-35.302059173583984,87.68865966796875,25.188358306884766,-10.906509399414062,-22.35051727294922,-18.72515106201172,-11.4605712890625,-10.446937561035156,-17.788726806640625,files/256589_3162775-hq.ogg,major,200.3632354736328,407216
321,420352,256589,256589_f63,A,0.577616274356842,0.0052738549793536135,-955.5382080078125,170.699951171875,3.6077842712402344,-2.7674026489257812,-13.426830291748047,82.30267333984375,84.1714096069336,53.924564361572266,23.32513427734375,20.769062042236328,9.798120498657227,7.684520721435547,7.660333633422852,files/256589_3162775-hq.ogg,major,112.0590591430664,413784
